Day,Month,Term Used,Title,URL,Year,barbarian,barbaric,extremis,fanatic,fundamentalis,jihad,militant,murder,radical,refugee,terror,terrorism,terrorist,violence,violent
21,Mar.,True,MIXED MESSAGES Google 'sorry' for ad snafu as firms talk pullback,https://link.galegroup.com/apps/doc/A486348180/SPN.SP01?u=nypl&sid=SPN.SP01&xid=ab9d970f,2017,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
21,Mar.,False,Lohans gotta have faith,https://link.galegroup.com/apps/doc/A486348189/SPN.SP01?u=nypl&sid=SPN.SP01&xid=ddf0f85d,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,Mar.,True,Trump's Travel Bans: Let's Talk About Motives,https://link.galegroup.com/apps/doc/A489611705/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a4ba9f64,2017,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
19,Mar.,True,Letters,https://link.galegroup.com/apps/doc/A486213061/SPN.SP01?u=nypl&sid=SPN.SP01&xid=059c63c9,2017,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
19,Mar.,False,Insole to injury for Muslims,https://link.galegroup.com/apps/doc/A486213111/SPN.SP01?u=nypl&sid=SPN.SP01&xid=25dd654c,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,Mar.,True,Paris cops kill terrorist Airport gunplay,https://link.galegroup.com/apps/doc/A486213121/SPN.SP01?u=nypl&sid=SPN.SP01&xid=13d32a2e,2017,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
17,Mar.,True,First 100 days 2nd judge grounds travel ban,https://link.galegroup.com/apps/doc/A485836976/SPN.SP01?u=nypl&sid=SPN.SP01&xid=254cf24a,2017,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
17,Mar.,False,Marathon effort,https://link.galegroup.com/apps/doc/A485836991/SPN.SP01?u=nypl&sid=SPN.SP01&xid=1aa4cc24,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,Mar.,True,First 100 days Travel ban 2.0 blocked Hawaii judge thwarts Don,https://link.galegroup.com/apps/doc/A485700094/SPN.SP01?u=nypl&sid=SPN.SP01&xid=263f0159,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16,Mar.,False,Viv's shock Trump jab,https://link.galegroup.com/apps/doc/A485700195/SPN.SP01?u=nypl&sid=SPN.SP01&xid=5a639c05,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,Mar.,True,Civilian watchdog added to cop Muslim-rights panel,https://link.galegroup.com/apps/doc/A485567036/SPN.SP01?u=nypl&sid=SPN.SP01&xid=04352ca4,2017,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
14,Mar.,False,First 100 days Schneid joins travel-ban suit,https://link.galegroup.com/apps/doc/A485548381/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d2384134,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,Mar.,False,Arab nonprofit flap,https://link.galegroup.com/apps/doc/A485193774/SPN.SP01?u=nypl&sid=SPN.SP01&xid=dff039bc,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,Mar.,True,"D' oh , Canada! It won't be long before Justin Trudeau turns Trumpian after welcoming our immigrants to his country with open arms",https://link.galegroup.com/apps/doc/A485220796/SPN.SP01?u=nypl&sid=SPN.SP01&xid=70117797,2017,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False
11,Mar.,True,Gossip ghouls ISIS mag to terrorists: Don't be catty,https://link.galegroup.com/apps/doc/A485176782/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e32fdc38,2017,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
9,Mar.,False,Big 'Dadi skedaddles Cowardly ISIS boss flees losing battles,https://link.galegroup.com/apps/doc/A484634345/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b915386b,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,Mar.,False,Unveiled: sports hijab,https://link.galegroup.com/apps/doc/A484472007/SPN.SP01?u=nypl&sid=SPN.SP01&xid=87654d6f,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Mar.,True,"First 100 days Travel ban reboot New executive order tweaks plan, excludes Iraq",https://link.galegroup.com/apps/doc/A484328568/SPN.SP01?u=nypl&sid=SPN.SP01&xid=fcd66575,2017,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
7,Mar.,False,Plenty of Reason To Believe Trump's Wiretapping Claim,https://link.galegroup.com/apps/doc/A484328628/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e4e5e65d,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Mar.,True,FAST TAKES,https://link.galegroup.com/apps/doc/A484184205/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b17d5e84,2017,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
5,Mar.,False,Probed IT techs tied to NY pols,https://link.galegroup.com/apps/doc/A484201918/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6b204dde,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Mar.,True,Trump will sign Travel Ban 2.0,https://link.galegroup.com/apps/doc/A484202001/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6ecd5eda,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,Mar.,True,Ugly echoes of Kristallnacht,https://link.galegroup.com/apps/doc/A483830025/SPN.SP01?u=nypl&sid=SPN.SP01&xid=188c0829,2017,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,Mar.,False,FAST TAKES,https://link.galegroup.com/apps/doc/A483604618/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d56f7eea,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,Mar.,False,Democrats' New Leader Offers No Hope of Change,https://link.galegroup.com/apps/doc/A483604678/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d7a118ac,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,Feb.,False,Spectacu-la la Oscar flub Wrong winner named - it's actually 'Moonlight',https://link.galegroup.com/apps/doc/A483112511/SPN.SP01?u=nypl&sid=SPN.SP01&xid=39132efe,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Feb.,False,"America, brace yourself for Chelsea Clinton era",https://link.galegroup.com/apps/doc/A483181935/SPN.SP01?u=nypl&sid=SPN.SP01&xid=5b874caa,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Feb.,False,DE BLASIO IN CRISIS Perez wins DNC fight,https://link.galegroup.com/apps/doc/A483181957/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f66257b3,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,Feb.,False,"Crabby cabby & model Brawl, bust & suit",https://link.galegroup.com/apps/doc/A483096526/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9658a05c,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,Feb.,True,FAST TAKES,https://link.galegroup.com/apps/doc/A482216699/SPN.SP01?u=nypl&sid=SPN.SP01&xid=2b4d5f60,2017,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
23,Feb.,True,Who's Doing More Harm: Trump - or the Media?,https://link.galegroup.com/apps/doc/A482216720/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a60f0da1,2017,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22,Feb.,False,Mom sues over cops' hijab removal,https://link.galegroup.com/apps/doc/A482079995/SPN.SP01?u=nypl&sid=SPN.SP01&xid=716c60bc,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,Feb.,True,Swede and sour times,https://link.galegroup.com/apps/doc/A482080014/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9eceafc8,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
22,Feb.,True,Now riots erupt in Sweden,https://link.galegroup.com/apps/doc/A482080059/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c259e645,2017,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
21,Feb.,True,"Try Bein' real Dems, forget travel tizzy and focus on vetting",https://link.galegroup.com/apps/doc/A481908194/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7728e608,2017,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
21,Feb.,False,Media City Fashionably light,https://link.galegroup.com/apps/doc/A481908199/SPN.SP01?u=nypl&sid=SPN.SP01&xid=0eb1d9d1,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,Feb.,True,Hunting Christians We're coming for Egypt Copts: ISIS,https://link.galegroup.com/apps/doc/A481908219/SPN.SP01?u=nypl&sid=SPN.SP01&xid=74ac4101,2017,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
20,Feb.,False,First 100 days City nonprofits put heat on ICE,https://link.galegroup.com/apps/doc/A481867720/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7ecaca7a,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,Feb.,True,Green-carders 'OK',https://link.galegroup.com/apps/doc/A481913236/SPN.SP01?u=nypl&sid=SPN.SP01&xid=36f637ac,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14,Feb.,True,"First 100 days Canada is a 'Tru' friend to America Trump, liberal PM play nice",https://link.galegroup.com/apps/doc/A481168015/SPN.SP01?u=nypl&sid=SPN.SP01&xid=56e007ba,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
13,Feb.,False,First 100 days; Commander in Tweet Kellyanne rips 'bias' vs. Mel,https://link.galegroup.com/apps/doc/A481008591/SPN.SP01?u=nypl&sid=SPN.SP01&xid=941a71f1,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,Feb.,True,First 100 days Fighting to salvage travel ban,https://link.galegroup.com/apps/doc/A481008636/SPN.SP01?u=nypl&sid=SPN.SP01&xid=3ce6a905,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12,Feb.,False,In My Library Dave Malloy,https://link.galegroup.com/apps/doc/A481180127/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9cb47bae,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,Feb.,True,"'I'M COMING OUT as a... conservative' After decades of being a liberal, one New Yorker is ready to confess:",https://link.galegroup.com/apps/doc/A481180140/SPN.SP01?u=nypl&sid=SPN.SP01&xid=884b8203,2017,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
12,Feb.,False,Dissident judge in 'short circuit',https://link.galegroup.com/apps/doc/A481180197/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6d09ad69,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,Feb.,True,Trump's Day in Court: Partisanship Over Justice,https://link.galegroup.com/apps/doc/A481002227/SPN.SP01?u=nypl&sid=SPN.SP01&xid=882a226d,2017,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
10,Feb.,True,First 100 days Ruling's in & Don loses it Tweet fury as judges nix appeal on 'Muslim ban' halt,https://link.galegroup.com/apps/doc/A480604327/SPN.SP01?u=nypl&sid=SPN.SP01&xid=ee9fdfb2,2017,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
9,Feb.,True,"First 100 days A nation polls apart Dems, GOPers in startling split on Trump",https://link.galegroup.com/apps/doc/A480494986/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7a5c9de4,2017,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,Feb.,True,First 100 days Duking it out in court Appeals panel grills atty's on both sides over Trump travel ban,https://link.galegroup.com/apps/doc/A480422967/SPN.SP01?u=nypl&sid=SPN.SP01&xid=40b7a912,2017,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
8,Feb.,True,Early report card,https://link.galegroup.com/apps/doc/A480423033/SPN.SP01?u=nypl&sid=SPN.SP01&xid=2522628c,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7,Feb.,True,First 100 days Feds all out to save ban Bid to overrule judge,https://link.galegroup.com/apps/doc/A480309921/SPN.SP01?u=nypl&sid=SPN.SP01&xid=79f99f63,2017,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
6,Feb.,True,The Tears of a Clown,https://link.galegroup.com/apps/doc/A480216094/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b002c1e0,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6,Feb.,False,First 100 days Mitch raps Trump over judge,https://link.galegroup.com/apps/doc/A480216119/SPN.SP01?u=nypl&sid=SPN.SP01&xid=dff81b78,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Feb.,True,First 100 days Hollywood scares: Don's war on Calif. Immig funding threat,https://link.galegroup.com/apps/doc/A480216121/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a109152c,2017,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
6,Feb.,False,FAST TAKES,https://link.galegroup.com/apps/doc/A480216156/SPN.SP01?u=nypl&sid=SPN.SP01&xid=2c1bc2fd,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Feb.,False,Jamie Trumps Lloyd Dimon has 2 presidential visits to Blankfein's 0 ON THE MONEY,https://link.galegroup.com/apps/doc/A480319653/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b32726fc,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Feb.,False,Letters,https://link.galegroup.com/apps/doc/A480319657/SPN.SP01?u=nypl&sid=SPN.SP01&xid=53a5dde8,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Feb.,True,Hurrying to beat the ban Mad dash for flights Don rips into judge DOJ set to appeal,https://link.galegroup.com/apps/doc/A480319674/SPN.SP01?u=nypl&sid=SPN.SP01&xid=cb7937fc,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5,Feb.,False,LGBT rage vs. Trump,https://link.galegroup.com/apps/doc/A480319676/SPN.SP01?u=nypl&sid=SPN.SP01&xid=177b1b5f,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Feb.,True,Hurrying to beat the ban Mad dash for flights Don rips into judge DOJ files appeal,https://link.galegroup.com/apps/doc/A480319717/SPN.SP01?u=nypl&sid=SPN.SP01&xid=bfe90c66,2017,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
5,Feb.,False,* SUPER SUNDAY * 17-page Super Bowl preview * Complete viewers guide * Tom and Gisele's secret NYC life * Super Bowl LI See Pages 22-25 and Sports * RUN FOR THE BORDER - Rush to US as Trump decries ruling,https://link.galegroup.com/apps/doc/A480319732/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e27df226,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Feb.,True,NY Times' 'radical' deception,https://link.galegroup.com/apps/doc/A480319767/SPN.SP01?u=nypl&sid=SPN.SP01&xid=891522bd,2017,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
3,Feb.,True,Trump Gets Tough: Freezing All Refugees,https://link.galegroup.com/apps/doc/A479893948/SPN.SP01?u=nypl&sid=SPN.SP01&xid=838e6077,2017,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
3,Feb.,False,First 100 days Banner day for Yemenis NY biz owners shut down in revolt,https://link.galegroup.com/apps/doc/A479894076/SPN.SP01?u=nypl&sid=SPN.SP01&xid=948e3a38,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Feb.,True,First 100 days Truth gets massacred,https://link.galegroup.com/apps/doc/A479894133/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c8f6b128,2017,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2,Feb.,True,Lohan's papa preaches,https://link.galegroup.com/apps/doc/A479735724/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b322fd59,2017,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2,Feb.,True,Muslim cop's bias suit,https://link.galegroup.com/apps/doc/A479735747/SPN.SP01?u=nypl&sid=SPN.SP01&xid=170b5a6a,2017,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2,Feb.,True,"First 100 days Trump takes on the world Reams Aus, Mex leaders on phone",https://link.galegroup.com/apps/doc/A479735777/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6aa0de76,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,Feb.,False,First 100 days Sudan doc: Feds forcibly deported me,https://link.galegroup.com/apps/doc/A479735778/SPN.SP01?u=nypl&sid=SPN.SP01&xid=89f1366a,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,Feb.,True,Dems' dirty defierstorm,https://link.galegroup.com/apps/doc/A479652497/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9668afd2,2017,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1,Feb.,True,"First 100 days 1,134 let in after extreme vetting",https://link.galegroup.com/apps/doc/A479652557/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9306ef6d,2017,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,Feb.,False,First 100 days Dems a block party Vow to obstruct on Don's S upreme Court nominee and other picks,https://link.galegroup.com/apps/doc/A479652571/SPN.SP01?u=nypl&sid=SPN.SP01&xid=612ede93,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,Jan.,True,Mosque 'murderer' Claims he 'felt bad' after Quebec carnage,https://link.galegroup.com/apps/doc/A479472521/SPN.SP01?u=nypl&sid=SPN.SP01&xid=5460e9fe,2017,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
31,Jan.,False,'Polarized' NYC power couple,https://link.galegroup.com/apps/doc/A479472535/SPN.SP01?u=nypl&sid=SPN.SP01&xid=35ae3805,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,Jan.,False,First 100 days Pence a critic then,https://link.galegroup.com/apps/doc/A479309257/SPN.SP01?u=nypl&sid=SPN.SP01&xid=582b08b0,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,Jan.,True,And the 'sinner' is . . . Trump! SAGs slam prez ban,https://link.galegroup.com/apps/doc/A479309290/SPN.SP01?u=nypl&sid=SPN.SP01&xid=54914cd9,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
30,Jan.,True,First 100 days Blast at prez from GOPers,https://link.galegroup.com/apps/doc/A479309291/SPN.SP01?u=nypl&sid=SPN.SP01&xid=5cc913b0,2017,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
30,Jan.,False,First 100 days Riders: Forget U!,https://link.galegroup.com/apps/doc/A479309301/SPN.SP01?u=nypl&sid=SPN.SP01&xid=13cddd7e,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,Jan.,True,"First 100 days Backlash over Trump immig ban Don takes heat from all sides, defends order",https://link.galegroup.com/apps/doc/A479309302/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e373a525,2017,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
30,Jan.,True,"First 100 days Lives up in the air as Trump clamps borders LI scholar, B'klyn musician, GI's mom among scores left in limbo",https://link.galegroup.com/apps/doc/A479309304/SPN.SP01?u=nypl&sid=SPN.SP01&xid=1606d1da,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
30,Jan.,False,JFK attack spurs Cuomo,https://link.galegroup.com/apps/doc/A479309307/SPN.SP01?u=nypl&sid=SPN.SP01&xid=3b48e9ea,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,Jan.,False,First 100 days Riders: Forget U!,https://link.galegroup.com/apps/doc/A479309322/SPN.SP01?u=nypl&sid=SPN.SP01&xid=8ce3b79d,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,Jan.,False,U.S. basketball players helpless in Middle East,https://link.galegroup.com/apps/doc/A479309329/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9ff8c94d,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,Jan.,True,FIRST 100 DAYS USA now a no-try zone for refugees 'Safety' seekers are held at JFK Prez's order snubs seven nations Protesters rage at 'Muslim ban',https://link.galegroup.com/apps/doc/A479333349/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b24c152f,2017,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
29,Jan.,True,FIRST 100 DAYS Airport cabbies hit brakes in solidarity,https://link.galegroup.com/apps/doc/A479333350/SPN.SP01?u=nypl&sid=SPN.SP01&xid=90e65654,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
29,Jan.,True,"FIRST 100 DAYS Hello, Vlad? it's me, Donald 1st Trump-Putin chat amid immigration turmoil",https://link.galegroup.com/apps/doc/A479333351/SPN.SP01?u=nypl&sid=SPN.SP01&xid=386afb3d,2017,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
29,Jan.,True,"FIRST 100 DAYS B'klyn fed judge: Not so fast, prez! Officials told to stop deportations Order applies only to people in air Kennedy protesters cheer ruling",https://link.galegroup.com/apps/doc/A479333371/SPN.SP01?u=nypl&sid=SPN.SP01&xid=0c98fcf3,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
29,Jan.,True,"FIRST 100 DAYS Iran: You bar us, OK, we bar you",https://link.galegroup.com/apps/doc/A479333373/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d047285d,2017,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
29,Jan.,False,FIRST 100 DAYS Oscar nom faces 'Cut!' Iran director's award ordeal,https://link.galegroup.com/apps/doc/A479333379/SPN.SP01?u=nypl&sid=SPN.SP01&xid=cdc34edd,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,Jan.,True,FIRST 100 DAYS Cabbies hit brakes in solidarity,https://link.galegroup.com/apps/doc/A479333386/SPN.SP01?u=nypl&sid=SPN.SP01&xid=491939ce,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
29,Jan.,True,"Hollis-Jefferson, a Muslim, on Trump ban: 'It's BS'",https://link.galegroup.com/apps/doc/A479333388/SPN.SP01?u=nypl&sid=SPN.SP01&xid=77f6da81,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
29,Jan.,True,"FIRST 100 DAYS B'klyn fed judge: Not so fast, prez! Officials told to stop deportations Order keeps airport detainees here Protesters at court cheer ruling",https://link.galegroup.com/apps/doc/A479333390/SPN.SP01?u=nypl&sid=SPN.SP01&xid=5af5b7f5,2017,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
28,Jan.,True,First 100 days Donald closes door on refugees for 4 months,https://link.galegroup.com/apps/doc/A479307700/SPN.SP01?u=nypl&sid=SPN.SP01&xid=2667602d,2017,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False
27,Jan.,False,Planet Cuomo NY gov's got a big problem with the truth,https://link.galegroup.com/apps/doc/A479096041/SPN.SP01?u=nypl&sid=SPN.SP01&xid=32881242,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Jan.,False,JFK firm 'anti-Muslim',https://link.galegroup.com/apps/doc/A479006129/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f3510340,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Jan.,True,First 100 days Muslim nations targeted in ban plan for high-risk immigrants,https://link.galegroup.com/apps/doc/A479006179/SPN.SP01?u=nypl&sid=SPN.SP01&xid=42eed84e,2017,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
24,Jan.,False,A Big Win - for Lawyers,https://link.galegroup.com/apps/doc/A478709876/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6381a220,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,Jan.,False,Cutting edge for Muslim gals,https://link.galegroup.com/apps/doc/A478662620/SPN.SP01?u=nypl&sid=SPN.SP01&xid=82cab770,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,Jan.,True,"The million ma'am march Signs, women and throngs as 3 million protest worldwide",https://link.galegroup.com/apps/doc/A478662629/SPN.SP01?u=nypl&sid=SPN.SP01&xid=bb74dc81,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22,Jan.,True,"FIRST 100 DAYS The million ma'am march Signs, women and throngs as 3M join protest across the globe",https://link.galegroup.com/apps/doc/A478662643/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7b1b54f4,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22,Jan.,False,"Hey, what the eff? Stars' vulgar turn",https://link.galegroup.com/apps/doc/A478662652/SPN.SP01?u=nypl&sid=SPN.SP01&xid=1576290e,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,Jan.,True,"A Show of faith After prayers, Don assures CIA: We'll 'eradicate' ISIS",https://link.galegroup.com/apps/doc/A478662668/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b1dd7acd,2017,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
22,Jan.,True,TV 8 THINGS TO WATCH THIS WEEK,https://link.galegroup.com/apps/doc/A478662701/SPN.SP01?u=nypl&sid=SPN.SP01&xid=21955f9b,2017,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False
18,Jan.,True,CIA spy faces D-Day,https://link.galegroup.com/apps/doc/A489611606/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c784746d,2017,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
17,Jan.,False,President-Elect Trump MLK son pays respects & calls for cooperation,https://link.galegroup.com/apps/doc/A477781029/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a8fd513a,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,Jan.,True,"Help me Donald, pleads CIA gal Agent faces jail for terror-suspect kidnap",https://link.galegroup.com/apps/doc/A477781098/SPN.SP01?u=nypl&sid=SPN.SP01&xid=0cb448e0,2017,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
16,Jan.,True,CARRIE'S NEW PARTNER Meet the 'Homeland' professor who's fighting for justice,https://link.galegroup.com/apps/doc/A477662127/SPN.SP01?u=nypl&sid=SPN.SP01&xid=dd0367e7,2017,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
15,Jan.,False,TV 8 THINGS TO WATCH THIS WEEK,https://link.galegroup.com/apps/doc/A477837241/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c99ca2df,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,Jan.,False,Confirmation Games,https://link.galegroup.com/apps/doc/A477215393/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c6962ed0,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,Jan.,False,O's tearful farewell Plea for science and respect for all,https://link.galegroup.com/apps/doc/A477109274/SPN.SP01?u=nypl&sid=SPN.SP01&xid=027e22ff,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,Jan.,False,President-Elect Trump AG protesters spark raucous 'Sessions',https://link.galegroup.com/apps/doc/A477109286/SPN.SP01?u=nypl&sid=SPN.SP01&xid=0c03afca,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,Jan.,True,FAST TAKES,https://link.galegroup.com/apps/doc/A476930876/SPN.SP01?u=nypl&sid=SPN.SP01&xid=58020679,2017,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
8,Jan.,True,Li'l laden (ji)had a Coke & a smile Qaeda kid sneaked in US products of decadence,https://link.galegroup.com/apps/doc/A476866674/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a211f4a4,2017,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
