Day,Month,Term Used,Title,URL,Year,barbarian,barbaric,extremis,fanatic,fundamentalis,jihad,militant,murder,radical,refugee,terror,terrorism,terrorist,violence,violent
23,July,False,Hoping for Another Linsane Miracle,https://link.galegroup.com/apps/doc/A459174551/SPN.SP01?u=nypl&sid=SPN.SP01&xid=227c7062,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,July,True,'Kid stalk' holy claim,https://link.galegroup.com/apps/doc/A458936352/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d06fa45f,2016,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
21,July,False,Faris out at 'The View'?,https://link.galegroup.com/apps/doc/A458936357/SPN.SP01?u=nypl&sid=SPN.SP01&xid=2d845066,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,July,False,Mike Pence Proves Trump Got It Right,https://link.galegroup.com/apps/doc/A458936372/SPN.SP01?u=nypl&sid=SPN.SP01&xid=00ec6c7a,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,July,True,Election 2006 DON'S MEL-LOW SIDE ON DISPLAY Wife lauds him as caring patriot on opening night,https://link.galegroup.com/apps/doc/A458689233/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b33a3b53,2016,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False
17,July,False,Pence: I'm 'Hill'-bent,https://link.galegroup.com/apps/doc/A458600947/SPN.SP01?u=nypl&sid=SPN.SP01&xid=22f5aedd,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,July,False,-ST_BY-,https://link.galegroup.com/apps/doc/A458600951/SPN.SP01?u=nypl&sid=SPN.SP01&xid=0ce8fdad,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,July,True,War on Terror Horrors of Paris massacre Pol: Corpses mutilated,https://link.galegroup.com/apps/doc/A458558163/SPN.SP01?u=nypl&sid=SPN.SP01&xid=8bb35daa,2016,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
15,July,True,Election 2016 Trump picks 'anti-Trump' Veep choice Pence a polite evangelical,https://link.galegroup.com/apps/doc/A458174985/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a802d0ed,2016,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15,July,True,Woody's watered-down 'Caf' just more of the same,https://link.galegroup.com/apps/doc/A458175012/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c2f897e0,2016,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
12,July,False,Marine is 'game' to take on ISIS alone,https://link.galegroup.com/apps/doc/A457731394/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6b65c36b,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,July,True,Letters,https://link.galegroup.com/apps/doc/A457836507/SPN.SP01?u=nypl&sid=SPN.SP01&xid=91137b7c,2016,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
6,July,False,7 more get pink slips at rickety Newsweek,https://link.galegroup.com/apps/doc/A457129728/SPN.SP01?u=nypl&sid=SPN.SP01&xid=807bca87,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,July,True,Why Pope's Popularity Plummets Back Home,https://link.galegroup.com/apps/doc/A456987646/SPN.SP01?u=nypl&sid=SPN.SP01&xid=cec91352,2016,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29,June,False,Fashionable friend,https://link.galegroup.com/apps/doc/A456488307/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7cb1d285,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,June,True,SOUL SURVIVOR Herzlich has made lasting impression by sticking with Giants for years,https://link.galegroup.com/apps/doc/A456294039/SPN.SP01?u=nypl&sid=SPN.SP01&xid=68c68379,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22,June,False,Pro athletes lose $$ game in 'Ponzi',https://link.galegroup.com/apps/doc/A488935317/SPN.SP01?u=nypl&sid=SPN.SP01&xid=234f1bd8,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,June,False,Election 2016 Don: Pray just for some,https://link.galegroup.com/apps/doc/A488935352/SPN.SP01?u=nypl&sid=SPN.SP01&xid=12a8c69d,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,June,True,Naming the Foe Matters,https://link.galegroup.com/apps/doc/A455190238/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f61f3233,2016,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False
14,June,True,Islamophobia Trap We're victims of our fear of offending Muslims,https://link.galegroup.com/apps/doc/A455099230/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c0bc11db,2016,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True
13,June,False,Hellbent Ex-Jet pastor blitzing Blasio,https://link.galegroup.com/apps/doc/A454968938/SPN.SP01?u=nypl&sid=SPN.SP01&xid=4c756d3e,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,June,True,ISIS vs. US Trump: Bam must resign for not calling this what it is,https://link.galegroup.com/apps/doc/A454968969/SPN.SP01?u=nypl&sid=SPN.SP01&xid=854b7e4b,2016,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
10,June,False,Pro career helps U.S. phenom Pulisic excel,https://link.galegroup.com/apps/doc/A454720085/SPN.SP01?u=nypl&sid=SPN.SP01&xid=db785cc8,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,June,False,Ali's services gives view into Islam,https://link.galegroup.com/apps/doc/A454720086/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6a8fe4f9,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,June,False,Hedge-fund 'grafter's shady past,https://link.galegroup.com/apps/doc/A454621458/SPN.SP01?u=nypl&sid=SPN.SP01&xid=af719159,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,June,True,'Out' of danger in NY Hamas-family refugee is free,https://link.galegroup.com/apps/doc/A454299469/SPN.SP01?u=nypl&sid=SPN.SP01&xid=402030b0,2016,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False
27,May,False,ULTIMATE RELIEF JOB Aguilera recalls nearly being Game 6 goat METS 30th ANNIVERSARY 1986,https://link.galegroup.com/apps/doc/A453562291/SPN.SP01?u=nypl&sid=SPN.SP01&xid=4b81dbac,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,May,False,Half baked Outrage scammers who pretend to be victims should be treated as criminals,https://link.galegroup.com/apps/doc/A453010519/SPN.SP01?u=nypl&sid=SPN.SP01&xid=933a2005,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,May,False,WEIRD BUT TRUE,https://link.galegroup.com/apps/doc/A452756925/SPN.SP01?u=nypl&sid=SPN.SP01&xid=84dbed31,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,May,False,Sports Shorts,https://link.galegroup.com/apps/doc/A452756994/SPN.SP01?u=nypl&sid=SPN.SP01&xid=0a72e727,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,May,False,Sports Shorts,https://link.galegroup.com/apps/doc/A452756995/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a1972621,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,May,False,Sports Shorts,https://link.galegroup.com/apps/doc/A452756996/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a45c098a,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,May,False,"While flying under radar, Castro keeps excelling",https://link.galegroup.com/apps/doc/A452300432/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a1ad3537,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,May,True,'AnAtOmy' lessOn How killing 'McDreamy' shook 'Grey's' from its slumber,https://link.galegroup.com/apps/doc/A452170707/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b093902d,2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
11,May,False,WEIRD BUT TRUE,https://link.galegroup.com/apps/doc/A452067391/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7b6cc6ac,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,May,False,Spewing church fire 'lies' Ex-mobster accused,https://link.galegroup.com/apps/doc/A451837877/SPN.SP01?u=nypl&sid=SPN.SP01&xid=95dff637,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,May,False,WEIRD BUT TRUE,https://link.galegroup.com/apps/doc/A451543539/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b406c722,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,May,False,Heaven help us! Serb plea for FDNY findings,https://link.galegroup.com/apps/doc/A451417331/SPN.SP01?u=nypl&sid=SPN.SP01&xid=001e029f,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,May,False,More burning questions FDNY looks into world church fire plot,https://link.galegroup.com/apps/doc/A451319563/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7777af30,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,May,True,"Hell fires sparking fear of a holy war Sainthood furor eyed as Flatiron church, 3 others burn on Easter",https://link.galegroup.com/apps/doc/A451239895/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e80ffcb1,2016,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
30,Apr.,False,Saying goodbye to Pearl Hundreds pay respects to 'Cuse hoops legend,https://link.galegroup.com/apps/doc/A451159153/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f770a7e5,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,Apr.,True,IT'S SHOWTIME FOR PATTI LuPone goes every 'witch' way on 'Penny Dreadful',https://link.galegroup.com/apps/doc/A450926219/SPN.SP01?u=nypl&sid=SPN.SP01&xid=208db9b8,2016,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
29,Apr.,False,Election 2016 'Lucifer' Cruz catches hell Boehner fires away at bedeviled Ted - and praises Don,https://link.galegroup.com/apps/doc/A450926296/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e3a08655,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,Apr.,True,"Shadow faithful who see something, report it",https://link.galegroup.com/apps/doc/A450824748/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f22d15ce,2016,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
27,Apr.,False,"MYSTERY MAN Plenty of questions about Lynch, but he could be Jets' fix",https://link.galegroup.com/apps/doc/A450726775/SPN.SP01?u=nypl&sid=SPN.SP01&xid=dd4c6a2d,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,Apr.,False,Pearl funeral services set,https://link.galegroup.com/apps/doc/A450525742/SPN.SP01?u=nypl&sid=SPN.SP01&xid=8119f631,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,Apr.,True,Truths of Passover Speak to Us All,https://link.galegroup.com/apps/doc/A450518217/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c2f897e0,2016,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
21,Apr.,False,WEIRD BUT TRUE,https://link.galegroup.com/apps/doc/A450155661/SPN.SP01?u=nypl&sid=SPN.SP01&xid=13e224ea,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,Apr.,False,The last of the true city legends,https://link.galegroup.com/apps/doc/A450155685/SPN.SP01?u=nypl&sid=SPN.SP01&xid=52b25489,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,Apr.,False,Daughters of the revolution Chelsea Clinton and Ivanka Trump are putting their friendship on ice,https://link.galegroup.com/apps/doc/A449947635/SPN.SP01?u=nypl&sid=SPN.SP01&xid=dab19ad0,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,Apr.,False,"TOWN OF THRONES In Girona, Spain, history meets HBO's smash hit",https://link.galegroup.com/apps/doc/A449947636/SPN.SP01?u=nypl&sid=SPN.SP01&xid=fee12ff2,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,Apr.,True,I'm voting for Hillary. (Blecch!),https://link.galegroup.com/apps/doc/A449857023/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a25a7f0e,2016,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
15,Apr.,False,SEE IT SKIP IT,https://link.galegroup.com/apps/doc/A449572436/SPN.SP01?u=nypl&sid=SPN.SP01&xid=20598547,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,Apr.,False,Would you let your husband cheat? Why more women are seeing infidelity as less of a marriage-ender and more of a bargaining chip,https://link.galegroup.com/apps/doc/A449437797/SPN.SP01?u=nypl&sid=SPN.SP01&xid=0c2c0cd5,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,Apr.,True,I outed my abuser,https://link.galegroup.com/apps/doc/A449437798/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b8ae5ec2,2016,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11,Apr.,False,Dolan's message of hope to Iraq,https://link.galegroup.com/apps/doc/A449126180/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6df3051c,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,Apr.,True,Jew who's bad for the Jews,https://link.galegroup.com/apps/doc/A449126185/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b7f1d26e,2016,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8,Apr.,False,Victoria's soft top line doesn't excite Wall St,https://link.galegroup.com/apps/doc/A448823511/SPN.SP01?u=nypl&sid=SPN.SP01&xid=18a79cc1,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Apr.,False,Election 2016 Bx. jeer for Ted Charter kids' walkout vow prevents visit,https://link.galegroup.com/apps/doc/A448715949/SPN.SP01?u=nypl&sid=SPN.SP01&xid=8515f4dc,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Apr.,False,'Inhale Mary' plea Pot dealer: I found God,https://link.galegroup.com/apps/doc/A448349149/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b238fd83,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,Apr.,False,FANTASY ISLAND Dream never came easy to Bahamas-born star,https://link.galegroup.com/apps/doc/A448055467/SPN.SP01?u=nypl&sid=SPN.SP01&xid=1eee5322,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,Mar.,True,Suffer the children Kids among 69 vics as P'stan bomber hits Christians,https://link.galegroup.com/apps/doc/A447650273/SPN.SP01?u=nypl&sid=SPN.SP01&xid=af975cd1,2016,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
28,Mar.,False,Easter shunday protest St. Pat's 'meat' beef,https://link.galegroup.com/apps/doc/A447650308/SPN.SP01?u=nypl&sid=SPN.SP01&xid=3c4e5b7f,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,Mar.,True,Two left feet Obama's week of 'bad optics' is really just bad leadership,https://link.galegroup.com/apps/doc/A447665978/SPN.SP01?u=nypl&sid=SPN.SP01&xid=5e8cfe60,2016,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False
27,Mar.,False,Saint's alive - in latest tome,https://link.galegroup.com/apps/doc/A447665984/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7dc8029e,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Mar.,False,"Election 2016 Total gutter madness now Ted, Don clash on '5 mistresses' tale",https://link.galegroup.com/apps/doc/A447641801/SPN.SP01?u=nypl&sid=SPN.SP01&xid=1608ffb6,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Mar.,False,"It's academic After 2-year school hiatus, B'klyn native Pinder excels on and off court",https://link.galegroup.com/apps/doc/A447641812/SPN.SP01?u=nypl&sid=SPN.SP01&xid=2bd38e02,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,Mar.,True,Springing into Easter,https://link.galegroup.com/apps/doc/A447300212/SPN.SP01?u=nypl&sid=SPN.SP01&xid=fe2b1a28,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22,Mar.,False,Fear in City Classrooms,https://link.galegroup.com/apps/doc/A447049920/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7f7263b8,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,Mar.,False,Docuseries questions God,https://link.galegroup.com/apps/doc/A446946513/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6e0ccde9,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,Mar.,False,5 questions for ... Verne Lundquist,https://link.galegroup.com/apps/doc/A446653295/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7a0d6921,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,Mar.,True,Facing Facts on Genocide EDITORIAL,https://link.galegroup.com/apps/doc/A446653301/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e2826a31,2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
18,Mar.,False,Heaven can't wait,https://link.galegroup.com/apps/doc/A446653324/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b6b3dec7,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,Mar.,False,Praised by Yeezus,https://link.galegroup.com/apps/doc/A446653326/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7e9f8080,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,Mar.,True,Islamists in resort slaughter,https://link.galegroup.com/apps/doc/A446196655/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6ac07ea5,2016,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
13,Mar.,False,'I CAN'T BE MOM ... YOU TAKE THE KID' Sherri Shepherd's ex reveals how 'The View' co-host desperately wanted a son - then abandoned him before surrogate even gave birth,https://link.galegroup.com/apps/doc/A446442107/SPN.SP01?u=nypl&sid=SPN.SP01&xid=bff38883,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,Mar.,False,Election 2016 DONALD DOC - Carson backs Trump Dr. Ben: Trump is the cure for US ills,https://link.galegroup.com/apps/doc/A445883518/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d2384134,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,Mar.,False,DeGuardia honoring his dad's ring legacy,https://link.galegroup.com/apps/doc/A445763755/SPN.SP01?u=nypl&sid=SPN.SP01&xid=330db38d,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,Mar.,False,Nancy was a lady to a T,https://link.galegroup.com/apps/doc/A445513962/SPN.SP01?u=nypl&sid=SPN.SP01&xid=fc5cef3e,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,Mar.,False,Dumbing Down Schools: It Hurts Kids the Most,https://link.galegroup.com/apps/doc/A445514020/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f4ea64ec,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,Mar.,False,Brooklyn's Alkins spurns SJU for Zona,https://link.galegroup.com/apps/doc/A445514186/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9563c55c,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Mar.,False,"Truth, I dare TV analysts ignore NCAA realities EQUAL TIME",https://link.galegroup.com/apps/doc/A445383136/SPN.SP01?u=nypl&sid=SPN.SP01&xid=2c851205,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Mar.,False,"Hot Ticket - The latest in movies, music, theater and more BACKSTAGE BOY HITS B'WAY Teen idol's son prefers stages to stadiums",https://link.galegroup.com/apps/doc/A445034697/SPN.SP01?u=nypl&sid=SPN.SP01&xid=612a1def,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Mar.,False,Sports Shorts,https://link.galegroup.com/apps/doc/A445034810/SPN.SP01?u=nypl&sid=SPN.SP01&xid=ea95737d,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Mar.,False,Sports Shorts,https://link.galegroup.com/apps/doc/A445034811/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b39dce3f,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Mar.,True,THEATER,https://link.galegroup.com/apps/doc/A445034818/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c344a306,2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,Mar.,False,MEET MARKET,https://link.galegroup.com/apps/doc/A444934198/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b238fd83,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,Mar.,False,Rubio taps LGBT backer,https://link.galegroup.com/apps/doc/A444719880/SPN.SP01?u=nypl&sid=SPN.SP01&xid=06e70e8b,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,Feb.,False,Two debuts in one,https://link.galegroup.com/apps/doc/A444110004/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9b3e5d96,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,Feb.,False,The Donald vs. the Vatican: Pope Should Butt Out,https://link.galegroup.com/apps/doc/A443892355/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7189717e,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,Feb.,False,Kid Don vs. Papal Pow!er Pope's jab spurs holy war of words,https://link.galegroup.com/apps/doc/A443677275/SPN.SP01?u=nypl&sid=SPN.SP01&xid=8607bb02,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,Feb.,False,Kid Don vs. Papal Pow!er Pope's jab spurs holy war of words,https://link.galegroup.com/apps/doc/A443677341/SPN.SP01?u=nypl&sid=SPN.SP01&xid=27c6871f,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,Feb.,False,I LOST 60 LBS TO IMPRESS MY CRUSH New show 'Fat Chance' has lovelorn singles dropping weight to get a date,https://link.galegroup.com/apps/doc/A443574650/SPN.SP01?u=nypl&sid=SPN.SP01&xid=3a32c9c2,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,Feb.,False,Election 2016 Marco rips Ted 'deceit',https://link.galegroup.com/apps/doc/A443477285/SPN.SP01?u=nypl&sid=SPN.SP01&xid=ab3efb52,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,Feb.,False,"Ach, das ist rich! [Exclusive] Euro noble fails to pay $2.5M in support: NY suit",https://link.galegroup.com/apps/doc/A443379347/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c6470ef1,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,Feb.,False,Election 2016 It's Ted's XXXcellent adventure Cruz yanks ad starring skin-flick babe,https://link.galegroup.com/apps/doc/A443073084/SPN.SP01?u=nypl&sid=SPN.SP01&xid=334b3fba,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Feb.,False,In My Library Simon Rich,https://link.galegroup.com/apps/doc/A442723724/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b91a4fb2,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Feb.,False,"The lost virtue of HUMILITY From Cam Newton to Donald Trump, our cultural ego is out of control",https://link.galegroup.com/apps/doc/A442723798/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6006ee9f,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Feb.,False,"Losing their shirts Kohl's, Lauren fall",https://link.galegroup.com/apps/doc/A442470242/SPN.SP01?u=nypl&sid=SPN.SP01&xid=988b69ff,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Feb.,True,Good-faith gesture O rips extremists in 1st US mosque trip,https://link.galegroup.com/apps/doc/A442235516/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c9074899,2016,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False
1,Feb.,False,Their field of big schemes Last chance in Iowa,https://link.galegroup.com/apps/doc/A441926491/SPN.SP01?u=nypl&sid=SPN.SP01&xid=02249678,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,Feb.,False,Just shoe it! Meet the man who designs crazy-cool cases for celebrity sneaker collections,https://link.galegroup.com/apps/doc/A441926535/SPN.SP01?u=nypl&sid=SPN.SP01&xid=fc5cef3e,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,Feb.,True,Media City Super party hearty,https://link.galegroup.com/apps/doc/A441926540/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b65b292a,2016,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,Jan.,False,WEIRD BUT TRUE,https://link.galegroup.com/apps/doc/A441723929/SPN.SP01?u=nypl&sid=SPN.SP01&xid=391d9fab,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,Jan.,False,"PRIDE & JOY An NJ champ with his dad, Panthers' Olsen keeps family first in title quest",https://link.galegroup.com/apps/doc/A441605267/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a7046ffe,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,Jan.,False,"WHY I BECAME A BORN-AGAIN VIRGIN Sick of bad boyfriends, Meagan Good swore off sex - until she met the love of her life",https://link.galegroup.com/apps/doc/A441605281/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7f268ba5,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,Jan.,False,"Lingerie's my bag Purses plummet, unmentionables rise",https://link.galegroup.com/apps/doc/A441513304/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f7221c53,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,Jan.,False,LIFETIME SNARES TONI Braxton puts her 'Heart' into cable biopic,https://link.galegroup.com/apps/doc/A441200299/SPN.SP01?u=nypl&sid=SPN.SP01&xid=093cab91,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,Jan.,False,Sayin's of Wayans,https://link.galegroup.com/apps/doc/A440845200/SPN.SP01?u=nypl&sid=SPN.SP01&xid=db1efddc,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,Jan.,False,"Call her coach Bills new assistant: I'm 1st, won't be last",https://link.galegroup.com/apps/doc/A440845272/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e676cdf0,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,Jan.,False,Trump & the Religious Right,https://link.galegroup.com/apps/doc/A440845282/SPN.SP01?u=nypl&sid=SPN.SP01&xid=2b984474,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,Jan.,True,"ISIS destroys 1,500-yr.-old Christian monastery New pics reveal depravity of fiends' unholy war on religion",https://link.galegroup.com/apps/doc/A440736868/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d7a118ac,2016,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
20,Jan.,False,Palin has found her Mr. 'Right' Mama Griz: Rogue is in vogue,https://link.galegroup.com/apps/doc/A440664401/SPN.SP01?u=nypl&sid=SPN.SP01&xid=cd7fbe2f,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,Jan.,False,'Christianity under siege' Trump's old-time religion on campus,https://link.galegroup.com/apps/doc/A440606443/SPN.SP01?u=nypl&sid=SPN.SP01&xid=3982d690,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,Jan.,False,New kid on the boat Queen Mary 2 birth,https://link.galegroup.com/apps/doc/A440478759/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c2de2308,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
